Impression ID,User ID,Date,News1,Impression_News1,News2,Impression_News2,News3,Impression_News3
137520,U44579,11/11/2019,N21707,0,N35729,0,N55689,1
137615,U68089,11/10/2019,N61022,0,N44651,0,N49279,1
137619,U33418,11/11/2019,N27473,0,N56598,0,N5091,1
137703,U27016,11/12/2019,N58363,1,N63970,0,N27560,0
137733,U29300,11/12/2019,N50675,0,N33619,1,N49180,0
137746,U86592,11/10/2019,N57651,0,N36681,0,N49685,1
137754,U82483,11/9/2019 ,N47020,0,N1034,1,N36752,0
137820,U69222,11/10/2019,N57651,0,N49685,1,N36681,0
137827,U71458,11/10/2019,N61022,0,N44651,0,N49279,1
137828,U39881,11/11/2019,N46029,0,N54489,1,N42597,0
137900,U55434,11/9/2019 ,N47020,0,N1034,1,N36752,0
137981,U60236,11/11/2019,N23414,0,N13930,0,N55689,1
138036,U39980,11/14/2019,N60750,1,N61233,0,N46917,0
138120,U86726,11/11/2019,N35729,0,N27581,0,N33632,1
138142,U26396,11/14/2019,N38779,0,N6578,1,N16118,0
138176,U71509,11/9/2019 ,N36752,0,N47020,0,N1034,1
138177,U54951,11/10/2019,N36681,0,N57651,0,N49685,1
138197,U10661,11/11/2019,N33619,0,N16804,1,N3474,0
138218,U81395,11/11/2019,N23414,1,N55689,0,N53585,0
138264,U72274,11/11/2019,N23414,1,N55689,0,N53585,0
138292,U93073,11/11/2019,N55204,0,N13930,0,N23414,1
138315,U64651,11/11/2019,N55204,0,N13930,0,N55689,1
138348,U8815,11/9/2019 ,N1034,1,N36752,0,N47020,0
138402,U73336,11/12/2019,N52122,1,N41020,0,N7319,0
138427,U84154,11/11/2019,N54489,0,N23414,1,N46029,0
138503,U19246,11/11/2019,N53585,1,N13930,0,N55689,0
138564,U38035,11/10/2019,N44651,0,N49279,1,N61022,0
138620,U63446,11/9/2019 ,N27845,0,N41881,1,N51398,0
138680,U30032,11/11/2019,N59981,0,N21707,1,N35729,0
138754,U33763,11/13/2019,N49483,0,N11551,1,N51048,0
138925,U41755,11/11/2019,N62729,0,N35729,0,N12042,1
138953,U16858,11/10/2019,N49685,1,N57651,0,N36681,0
139020,U21087,11/9/2019 ,N41881,1,N27845,0,N51398,0
139042,U24328,11/11/2019,N64979,1,N21119,0,N23414,0
139062,U44467,11/10/2019,N61022,0,N49279,1,N44651,0
139089,U73277,11/11/2019,N23414,0,N54489,0,N46029,1
139145,U72511,11/11/2019,N21707,0,N35729,1,N59981,0
139235,U22918,11/10/2019,N29128,0,N28047,0,N49685,1
139296,U63839,11/10/2019,N57651,0,N36681,0,N49685,1
139363,U88987,11/11/2019,N55689,0,N55204,0,N53585,1
139493,U84983,11/12/2019,N50675,0,N49180,0,N33619,1
139523,U83915,11/14/2019,N50872,0,N63060,0,N19536,1
139549,U2929,11/14/2019,N47652,1,N51253,0,N50872,0
139791,U20959,11/12/2019,N27560,0,N63970,1,N40839,0
139797,U9762,11/10/2019,N61022,0,N49279,1,N44651,0
139802,U38609,11/11/2019,N55689,0,N53585,1,N13930,0
139807,U82437,11/10/2019,N49279,1,N44651,0,N61022,0
139823,U654,11/10/2019,N61022,0,N49279,1,N44651,0
139936,U61315,11/11/2019,N54489,1,N23414,0,N46029,0
139972,U71198,11/12/2019,N39317,0,N17059,0,N12029,1
139994,U1851,11/10/2019,N44651,0,N61022,0,N49279,1
139996,U60483,11/11/2019,N53696,0,N31947,0,N18708,1
140075,U33086,11/10/2019,N49279,1,N61022,0,N44651,0
140113,U64911,11/11/2019,N46029,0,N54489,1,N23414,0
140135,U32879,11/14/2019,N23446,1,N50872,0,N40109,0
140186,U56805,11/13/2019,N27198,0,N34048,0,N28523,1
140208,U33780,11/11/2019,N55204,0,N55689,1,N53585,0
140211,U69074,11/11/2019,N53585,1,N55689,0,N13930,0
140260,U45994,11/9/2019 ,N65185,1,N47020,0,N1034,0
140328,U79512,11/9/2019 ,N41881,1,N51398,0,N27845,0
140371,U29380,11/12/2019,N40839,0,N63970,0,N27560,1
140381,U88095,11/10/2019,N61022,0,N49279,1,N44651,0
140387,U18781,11/10/2019,N36681,0,N49685,1,N57651,0
140445,U75797,11/9/2019 ,N47020,0,N1034,0,N36752,1
140521,U16620,11/11/2019,N55689,0,N53585,0,N23414,1
140575,U88850,11/14/2019,N50872,0,N64174,0,N40109,1
140647,U49450,11/10/2019,N49279,1,N61022,0,N44651,0
140649,U2025,11/10/2019,N61022,0,N49279,1,N21882,0
140676,U81861,11/11/2019,N55689,0,N55204,0,N53585,1
140689,U5532,11/13/2019,N11551,1,N51048,0,N287,0
140735,U6353,11/11/2019,N55689,0,N13930,0,N23414,1
140758,U12956,11/10/2019,N65088,0,N61768,1,N38496,0
140809,U66989,11/10/2019,N49279,1,N44651,0,N36681,0
140823,U23329,11/9/2019 ,N65185,1,N1034,0,N47020,0
140851,U26249,11/12/2019,N33885,0,N20495,1,N7821,0
140890,U77671,11/13/2019,N4642,0,N56214,1,N64252,0
140909,U40859,11/14/2019,N47020,1,N40109,0,N41165,0
140910,U47353,11/11/2019,N27581,0,N42961,0,N55689,1
140928,U998,11/10/2019,N61022,0,N44651,0,N49279,1
140954,U19331,11/10/2019,N44651,0,N49279,1,N36681,0
141012,U63631,11/10/2019,N36681,0,N49685,1,N57651,0
141061,U10355,11/13/2019,N3031,0,N42457,1,N56214,0
141090,U22681,11/11/2019,N38662,0,N55204,0,N13930,1
141122,U76442,11/11/2019,N23414,0,N55689,1,N53585,0
141133,U29538,11/11/2019,N16920,0,N54489,0,N36789,1
141139,U58228,11/10/2019,N26179,0,N18613,1,N16659,0
141164,U78702,11/13/2019,N287,1,N39010,0,N26025,0
141286,U50301,11/11/2019,N53585,1,N55689,0,N23414,0
141449,U42272,11/10/2019,N44651,0,N49279,1,N61022,0
141501,U4672,11/11/2019,N55689,1,N52622,0,N55204,0
141537,U59700,11/11/2019,N33619,1,N23429,0,N50675,0
141540,U30968,11/10/2019,N44651,0,N61022,0,N49279,1
141614,U19460,11/10/2019,N24455,0,N58051,0,N35729,1
141655,U104,11/13/2019,N17786,1,N42117,0,N29340,0
141674,U20350,11/9/2019 ,N47020,0,N23548,0,N41881,1
141713,U62194,11/11/2019,N13930,0,N23414,1,N55689,0
141822,U77740,11/11/2019,N23414,0,N54489,1,N46029,1
141973,U67902,11/11/2019,N21707,0,N35729,0,N55689,1
142129,U32483,11/9/2019 ,N29218,0,N47020,0,N36752,1
142227,U92716,11/9/2019 ,N41881,1,N27845,0,N51398,0
142331,U11820,11/14/2019,N3243,1,N50872,0,N51253,0
142340,U34878,11/9/2019 ,N36752,0,N47020,0,N1034,1
142402,U29605,11/10/2019,N36681,0,N57651,0,N49685,1
142422,U43742,11/12/2019,N20495,1,N7821,0,N33885,0
142577,U46293,11/11/2019,N55689,0,N53585,0,N23414,1
142583,U63996,11/10/2019,N57651,0,N36681,0,N49685,1
142586,U45063,11/12/2019,N33619,1,N47578,0,N20079,0
142639,U44846,11/12/2019,N7821,0,N42977,1,N33885,0
142668,U56455,11/12/2019,N50675,0,N33619,1,N453,0
142689,U1044,11/11/2019,N55689,1,N13930,0,N55204,0
142703,U46151,11/10/2019,N57651,0,N41224,0,N49685,1
142709,U68741,11/11/2019,N50675,0,N36789,0,N33619,1
142882,U17986,11/13/2019,N39010,0,N1940,0,N287,1
142887,U8047,11/9/2019 ,N51398,0,N47020,0,N41881,1
142920,U32054,11/11/2019,N55689,0,N13930,0,N53585,1
142940,U84008,11/13/2019,N47061,1,N45266,0,N27437,0
142942,U84495,11/12/2019,N49180,0,N33619,1,N50675,0
142968,U12125,11/11/2019,N21707,0,N35729,1,N59981,0
143038,U60269,11/11/2019,N41222,0,N53585,0,N54489,1
143114,U84875,11/10/2019,N61022,0,N49279,1,N21882,0
143235,U79335,11/11/2019,N55204,0,N53585,1,N55689,0
143238,U86545,11/11/2019,N53585,0,N46526,0,N54489,1
143317,U83765,11/14/2019,N23446,1,N38779,0,N10552,0
143329,U57974,11/9/2019 ,N47020,0,N1034,1,N36752,0
143422,U11253,11/10/2019,N64916,0,N61022,1,N61768,0
143450,U21954,11/11/2019,N45270,0,N55689,0,N23414,1
143452,U76535,11/14/2019,N35739,0,N51253,1,N50872,0
143500,U84712,11/10/2019,N49685,1,N28047,0,N29128,0
143529,U37265,11/14/2019,N22257,0,N36288,0,N29490,1
143541,U2061,11/11/2019,N55689,1,N7809,0,N59981,0
143589,U28212,11/12/2019,N20069,0,N63970,1,N7319,0
143608,U6565,11/10/2019,N44651,0,N49279,1,N61022,0
143614,U4537,11/11/2019,N46526,0,N54489,1,N53585,0
143627,U93592,11/10/2019,N49279,1,N44651,0,N61022,0
143644,U62264,11/9/2019 ,N41881,1,N51398,0,N27845,0
143729,U32738,11/9/2019 ,N25546,1,N47020,0,N19911,0
143785,U79093,11/12/2019,N63970,0,N64851,0,N40839,1
143826,U33694,11/11/2019,N55689,1,N59981,0,N21707,0
143869,U73297,11/11/2019,N46029,0,N23414,1,N54489,0
143878,U13377,11/11/2019,N53585,1,N55689,0,N55204,0
143927,U17620,11/10/2019,N49279,1,N61022,0,N21882,0
144044,U70534,11/11/2019,N54489,0,N46029,0,N42597,1
144056,U43793,11/10/2019,N61022,0,N44651,0,N49279,1
144079,U5590,11/12/2019,N33885,1,N6890,0,N20495,0
144142,U40817,11/11/2019,N21707,0,N35729,0,N55689,1
144199,U26444,11/10/2019,N64542,0,N49685,1,N62093,0
144208,U90999,11/14/2019,N35815,0,N19661,1,N50872,0
144220,U15609,11/11/2019,N54489,0,N13793,0,N23414,1
144248,U59693,11/11/2019,N64542,0,N47747,1,N10688,0
144268,U60549,11/12/2019,N50675,0,N33619,1,N49180,0
144274,U46323,11/10/2019,N61022,0,N49279,1,N44651,0
144317,U67716,11/10/2019,N21882,0,N61185,0,N61022,1
144500,U14951,11/9/2019 ,N1034,1,N47020,0,N36752,0
144518,U54990,11/11/2019,N7466,1,N1236,0,N58710,0
144546,U11646,11/9/2019 ,N23548,1,N47020,0,N51398,0
144559,U16066,11/12/2019,N47578,0,N50675,0,N33619,1
144592,U63211,11/10/2019,N61022,0,N44651,0,N49279,1
144671,U82189,11/11/2019,N46029,0,N23414,0,N54489,1
144679,U50310,11/11/2019,N42597,1,N46029,0,N54489,0
144701,U59942,11/11/2019,N8191,1,N46029,0,N54489,0
144710,U67972,11/14/2019,N26537,1,N26811,0,N19536,0
144722,U70096,11/14/2019,N23446,1,N38779,0,N50872,0
144808,U73613,11/11/2019,N55204,1,N43502,0,N21707,0
144829,U22390,11/10/2019,N36681,0,N49685,1,N41224,0
144865,U77453,11/11/2019,N23429,0,N33619,1,N50675,0
144944,U75231,11/11/2019,N55689,1,N7809,0,N59981,0
144982,U30592,11/11/2019,N36712,0,N19353,0,N35729,1
144984,U15589,11/11/2019,N43502,0,N55204,0,N13930,1
145102,U19092,11/10/2019,N49279,1,N61022,0,N44651,0
145129,U91531,11/9/2019 ,N47020,0,N1034,1,N23548,0
145135,U89016,11/14/2019,N50872,0,N1952,1,N46739,0
145242,U92167,11/10/2019,N61022,0,N44651,0,N49279,1
145254,U4754,11/12/2019,N21,1,N16166,0,N55606,0
145280,U89713,11/9/2019 ,N1034,1,N47020,0,N36752,0
145498,U34912,11/9/2019 ,N51398,0,N41881,1,N27845,0
145524,U62442,11/11/2019,N55204,0,N53585,1,N55689,0
145538,U88786,11/11/2019,N55689,1,N55204,0,N45270,0
145591,U15326,11/10/2019,N57651,0,N49685,1,N36681,0
145664,U22647,11/12/2019,N7821,1,N17059,0,N33885,0
145669,U20021,11/13/2019,N51048,0,N4642,1,N36221,0
145686,U71974,11/10/2019,N61022,0,N44651,0,N49279,1
145763,U48153,11/9/2019 ,N38783,0,N17357,1,N47020,0
145788,U15246,11/9/2019 ,N41881,1,N47020,0,N51398,0
145801,U77630,11/10/2019,N49685,1,N56193,0,N64542,0
145888,U1304,11/13/2019,N23184,1,N51048,0,N33831,0
145965,U93503,11/10/2019,N49279,1,N61022,0,N44651,0
145984,U2808,11/13/2019,N51048,1,N8509,0,N56214,0
146003,U6901,11/9/2019 ,N41881,0,N27845,1,N51398,0
146121,U58078,11/9/2019 ,N41881,1,N47020,0,N23548,0
146141,U71403,11/9/2019 ,N59852,0,N27845,1,N52000,0
146197,U19752,11/12/2019,N50675,0,N33619,1,N20079,0
146219,U31982,11/9/2019 ,N51398,0,N41881,1,N47020,0
146248,U69787,11/11/2019,N23414,1,N55689,0,N55204,0
146275,U58800,11/10/2019,N11702,0,N61022,1,N21882,0
146324,U78132,11/14/2019,N35815,0,N52312,1,N50872,0
146383,U21004,11/9/2019 ,N65185,0,N1034,0,N47020,1
146414,U90503,11/11/2019,N38662,0,N13930,1,N55204,0
146500,U75792,11/10/2019,N49279,1,N21882,0,N61022,0
146609,U75163,11/10/2019,N49685,1,N36681,0,N57651,0
146779,U79298,11/10/2019,N49279,1,N44651,0,N61022,0
146810,U32620,11/10/2019,N49685,1,N57651,0,N36681,0
146845,U77896,11/14/2019,N19520,0,N56777,1,N18978,0
146864,U94054,11/10/2019,N57651,0,N36681,0,N49685,1
146883,U36668,11/12/2019,N58363,0,N64851,0,N63970,1
146916,U3497,11/10/2019,N44651,0,N49279,1,N61022,0
146982,U80572,11/13/2019,N56214,1,N51048,0,N36221,0
146983,U43332,11/9/2019 ,N41881,1,N27845,0,N51398,0
147051,U39876,11/13/2019,N64252,0,N56214,1,N42457,0
147061,U6309,11/12/2019,N33885,0,N7821,0,N12029,1
147224,U65146,11/9/2019 ,N36752,1,N29218,0,N47020,0
147244,U73462,11/11/2019,N55204,0,N45270,0,N55689,1
147260,U79311,11/12/2019,N49180,0,N50675,0,N33619,1
147262,U59221,11/12/2019,N47578,0,N33619,1,N50675,0
147290,U78747,11/10/2019,N36681,0,N49685,1,N57651,0
147303,U22910,11/12/2019,N40839,0,N63970,1,N42634,0
147311,U28932,11/10/2019,N49279,1,N64513,0,N21882,0
147313,U20564,11/11/2019,N55204,0,N55689,0,N53585,1
147420,U6975,11/11/2019,N43502,0,N55204,0,N13930,1
147441,U39962,11/14/2019,N41934,0,N48487,0,N61233,1
147452,U3241,11/12/2019,N58363,1,N63970,0,N64851,0
147465,U71486,11/12/2019,N62360,1,N49180,0,N52122,1
147481,U78803,11/11/2019,N55689,0,N23414,1,N53585,0
147569,U78741,11/13/2019,N21420,0,N47061,0,N4913,1
147619,U67663,11/9/2019 ,N12579,0,N47020,0,N21342,1
147654,U6824,11/11/2019,N35729,0,N49685,1,N27581,0
147719,U32210,11/10/2019,N61022,0,N49279,1,N44651,0
147797,U33478,11/10/2019,N61022,0,N49279,1,N21882,0
147903,U55149,11/10/2019,N21882,0,N61022,0,N49279,1
147909,U72585,11/11/2019,N13930,0,N55689,0,N23414,1
147959,U67905,11/11/2019,N55689,0,N23414,1,N53585,0
147975,U9567,11/11/2019,N8191,0,N46526,0,N54489,1
147993,U24238,11/11/2019,N55204,0,N13930,0,N55689,1
148106,U30592,11/13/2019,N659,0,N42457,1,N58660,0
148138,U67219,11/12/2019,N45389,0,N7319,1,N14184,0
148168,U61693,11/10/2019,N61022,0,N49279,1,N44651,0
148218,U20833,11/11/2019,N3697,0,N55689,1,N2878,0
148259,U72828,11/13/2019,N51048,0,N16148,1,N40130,0
148409,U67762,11/10/2019,N44651,0,N49279,1,N61022,0
148500,U8328,11/9/2019 ,N47020,0,N23548,0,N1034,1
148528,U77457,11/11/2019,N53585,1,N45270,0,N55689,0
148549,U62910,11/10/2019,N61022,0,N49279,1,N44651,0
148592,U17171,11/14/2019,N50872,0,N64174,0,N40109,1
148631,U6295,11/10/2019,N57651,0,N49685,1,N36681,0
148635,U75455,11/9/2019 ,N23548,0,N41881,1,N47020,0
148645,U57344,11/12/2019,N58363,0,N63970,0,N40839,1
148658,U57537,11/9/2019 ,N36752,0,N47020,1,N1034,0
148700,U59400,11/11/2019,N53585,1,N55204,0,N55689,0
148729,U27514,11/10/2019,N61022,0,N49279,1,N44651,0
148731,U32322,11/9/2019 ,N65185,1,N47020,0,N1034,0
148749,U62415,11/10/2019,N36681,0,N57651,0,N49685,1
148751,U49466,11/14/2019,N23446,1,N40109,0,N38779,0
148809,U84135,11/10/2019,N57651,0,N49685,1,N36681,0
148833,U89477,11/13/2019,N56214,0,N4642,1,N51048,0
148840,U38428,11/12/2019,N50675,0,N47578,0,N33619,1
148841,U67878,11/12/2019,N63970,0,N64851,0,N58363,1
148854,U29480,11/10/2019,N61022,0,N44651,0,N49279,1
148901,U15231,11/9/2019 ,N47020,0,N41881,1,N23548,0
148907,U16822,11/11/2019,N54489,0,N23414,1,N46029,0
148919,U18411,11/11/2019,N53585,1,N55689,0,N45270,0
148981,U12618,11/11/2019,N13930,0,N55204,1,N38662,0
149009,U28436,11/11/2019,N45270,0,N55204,0,N55689,1
149090,U74038,11/14/2019,N38779,0,N6578,1,N23446,0
149128,U56749,11/10/2019,N28047,0,N29128,0,N49685,1
149180,U88281,11/11/2019,N45270,0,N55204,0,N55689,1
149200,U22392,11/10/2019,N21882,0,N49279,1,N61022,0
149295,U26655,11/12/2019,N20043,0,N7319,0,N20079,1
149319,U46622,11/9/2019 ,N47020,0,N36752,1,N1034,0
149428,U77997,11/10/2019,N61022,0,N44651,0,N49279,1
149454,U21980,11/11/2019,N49685,1,N27581,0,N35729,0
149491,U88338,11/9/2019 ,N65185,1,N47020,0,N1034,0
149572,U27166,11/11/2019,N1199,0,N55204,0,N52622,1
149768,U67136,11/11/2019,N62729,0,N49685,0,N35729,1
149833,U34963,11/11/2019,N23414,0,N13930,0,N55689,1
149872,U31052,11/10/2019,N57651,0,N36681,0,N49685,1
149892,U4931,11/14/2019,N23446,0,N6578,1,N38779,0
149913,U13698,11/10/2019,N64916,0,N61022,1,N61768,0
149976,U66491,11/9/2019 ,N51398,0,N41881,1,N27845,0
149984,U20882,11/10/2019,N49685,1,N28047,0,N29128,0
150043,U2154,11/13/2019,N39010,0,N49483,0,N287,1
150074,U27749,11/12/2019,N7319,0,N62360,1,N52122,0
150141,U81342,11/10/2019,N44651,0,N49279,1,N61022,0
150152,U71683,11/11/2019,N45270,0,N55689,1,N55204,0
150207,U60210,11/9/2019 ,N27845,0,N51398,0,N41881,1
150217,U42719,11/11/2019,N13930,0,N55689,0,N23414,1
150294,U11945,11/11/2019,N55689,0,N13930,0,N23414,1
150373,U37206,11/12/2019,N58363,1,N63970,0,N64851,0
150455,U9513,11/11/2019,N13930,0,N55689,0,N23414,1
150470,U92395,11/11/2019,N56598,0,N35729,0,N55689,1
150499,U63077,11/11/2019,N33632,1,N57090,0,N27581,0
150539,U31411,11/9/2019 ,N1034,1,N23548,0,N47020,0
150616,U68996,11/10/2019,N49279,1,N44651,0,N61022,0
150693,U48482,11/10/2019,N57651,0,N36681,0,N49685,1
150696,U42278,11/11/2019,N13930,0,N55689,0,N53585,1
150764,U51430,11/11/2019,N13930,1,N23414,0,N55689,0
150770,U59847,11/11/2019,N52203,0,N49685,1,N5497,0
150778,U15231,11/11/2019,N6693,0,N55689,1,N35729,0
150781,U38428,11/11/2019,N13930,1,N55204,0,N38662,0
150786,U54735,11/11/2019,N43748,1,N42597,0,N38315,0
150814,U54931,11/10/2019,N36681,0,N49685,1,N57651,0
150842,U86483,11/9/2019 ,N58051,0,N27845,1,N52000,0
150880,U64504,11/10/2019,N57651,0,N49685,1,N36681,0
150896,U27588,11/11/2019,N53585,1,N55689,0,N55204,0
150902,U24298,11/14/2019,N23446,1,N50872,0,N38779,0
150917,U4624,11/11/2019,N39731,0,N40431,1,N26331,0
150981,U55074,11/11/2019,N13930,0,N23414,1,N55689,0
150996,U87724,11/14/2019,N23446,0,N38779,1,N50872,0
150999,U53667,11/12/2019,N64851,1,N58363,0,N45422,0
151043,U43007,11/11/2019,N54489,0,N42597,1,N46029,0
151071,U91195,11/11/2019,N55204,1,N55689,0,N45270,0
151072,U83311,11/13/2019,N49483,0,N287,1,N39010,0
151126,U21210,11/11/2019,N53585,1,N23414,0,N55689,0
151149,U14444,11/14/2019,N50872,0,N496,0,N47652,1
151176,U75132,11/12/2019,N52122,0,N7319,0,N63970,1
151204,U45790,11/13/2019,N49483,0,N287,1,N39010,0
151277,U69477,11/10/2019,N61022,1,N59390,0,N44651,0
151350,U40432,11/11/2019,N36789,0,N62395,0,N56243,1
151416,U54811,11/10/2019,N49279,1,N61022,0,N44651,0
151477,U64297,11/11/2019,N23414,1,N54489,0,N46029,0
151511,U38012,11/11/2019,N35729,1,N7809,0,N59981,0
151574,U68947,11/9/2019 ,N47020,0,N23548,0,N1034,1
151619,U22044,11/12/2019,N20069,0,N7319,0,N63970,1
151684,U76231,11/14/2019,N33828,0,N61233,1,N19661,0
151698,U77981,11/10/2019,N49279,1,N61022,0,N21882,0
151733,U4936,11/11/2019,N45270,0,N55689,1,N55204,0
151900,U74645,11/11/2019,N35729,1,N42961,0,N55689,0
151930,U76839,11/14/2019,N35815,0,N6916,1,N50872,0
151976,U79414,11/9/2019 ,N1034,1,N47020,0,N36752,0
152001,U14776,11/9/2019 ,N47020,0,N51398,0,N41881,1
152007,U45135,11/11/2019,N23429,1,N33619,0,N50675,0
152051,U10839,11/10/2019,N36681,0,N49685,1,N57651,0
152201,U41720,11/10/2019,N49279,1,N61022,0,N44651,0
152227,U54204,11/11/2019,N55204,0,N55689,0,N53585,1
152265,U51207,11/10/2019,N57651,0,N36681,0,N49685,1
152282,U45493,11/9/2019 ,N47020,0,N41881,1,N51398,0
152291,U72339,11/11/2019,N35729,1,N42961,0,N27581,0
152303,U38246,11/9/2019 ,N41881,1,N27845,0,N51398,0
152313,U75231,11/11/2019,N21707,0,N35729,1,N59981,0
152357,U2523,11/11/2019,N55204,0,N55689,0,N53585,1
152377,U43935,11/11/2019,N8191,0,N54489,0,N46029,1
152445,U69175,11/12/2019,N64851,1,N58363,0,N27560,0
152525,U5379,11/10/2019,N49279,1,N44651,0,N61022,0
152568,U78441,11/10/2019,N49279,1,N44651,0,N36681,0
152617,U51743,11/10/2019,N44651,0,N49279,1,N61022,0
152642,U33597,11/9/2019 ,N1034,1,N23548,0,N47020,0
152699,U66170,11/14/2019,N33828,0,N61233,1,N52424,0
152735,U60359,11/10/2019,N57651,0,N49279,0,N21882,1
152771,U68843,11/13/2019,N12029,0,N47061,0,N17059,1
152776,U75698,11/11/2019,N35729,0,N52622,0,N55689,1
152925,U37165,11/14/2019,N33828,0,N42515,0,N61233,1
152966,U1772,11/9/2019 ,N47020,0,N36752,0,N1034,1
152995,U42320,11/11/2019,N55204,0,N53585,1,N55689,0
153054,U23705,11/11/2019,N55689,0,N23414,1,N13930,0
153103,U34127,11/14/2019,N23446,0,N40109,0,N38779,1
153147,U26368,11/11/2019,N55689,1,N35729,0,N8957,0
153177,U87771,11/10/2019,N57651,0,N36681,0,N49685,1
153277,U11724,11/10/2019,N44651,0,N61022,0,N49279,1
153309,U7119,11/10/2019,N61022,0,N49279,1,N44651,0
153333,U72710,11/9/2019 ,N47020,0,N1034,1,N36752,0
153350,U16040,11/10/2019,N61022,0,N49279,1,N44651,0
153366,U8162,11/14/2019,N50055,1,N2235,0,N60750,1
153375,U57669,11/10/2019,N44651,0,N61022,0,N49279,1
153395,U22819,11/11/2019,N35729,1,N42961,0,N27581,0
153498,U12960,11/11/2019,N55204,1,N21707,0,N43502,0
153618,U15629,11/10/2019,N38783,0,N40662,1,N17104,0
153645,U62518,11/13/2019,N49483,0,N39010,0,N287,1
153670,U13476,11/10/2019,N44651,0,N49279,1,N61022,0
153679,U69255,11/10/2019,N61022,0,N49279,1,N44651,0
153757,U88009,11/10/2019,N61022,0,N1034,0,N61768,1
153815,U75297,11/10/2019,N62093,0,N49685,1,N64542,0
153820,U43858,11/13/2019,N39010,0,N287,1,N49483,0
153864,U69319,11/11/2019,N55204,0,N13930,1,N38662,0
154021,U76150,11/11/2019,N55204,1,N52622,0,N43502,0
154079,U36914,11/14/2019,N38779,0,N23446,1,N50872,0
154165,U71116,11/11/2019,N43748,0,N55204,1,N13930,0
154166,U81825,11/9/2019 ,N47020,0,N23548,0,N1034,1
154259,U91185,11/10/2019,N21882,0,N49279,1,N61022,0
154260,U37974,11/11/2019,N53585,1,N45270,0,N55689,1
154286,U25928,11/14/2019,N61233,1,N41934,0,N56211,0
154297,U66534,11/9/2019 ,N50065,1,N47020,0,N19911,0
154460,U5353,11/11/2019,N55204,0,N53585,1,N55689,0
154485,U55908,11/11/2019,N50675,0,N33619,1,N453,0
154600,U51489,11/10/2019,N44651,0,N61022,0,N49279,1
154637,U71582,11/11/2019,N46526,1,N54489,0,N53585,0
154835,U25123,11/9/2019 ,N54634,0,N41881,1,N38783,0
154843,U9431,11/11/2019,N45270,0,N53585,1,N55689,0
154851,U77495,11/11/2019,N6693,0,N55689,1,N35729,0
154888,U37706,11/10/2019,N44651,0,N49279,1,N61022,0
154908,U66332,11/10/2019,N44651,0,N61022,0,N49279,1
154917,U12528,11/13/2019,N287,0,N51048,0,N48705,1
155017,U35194,11/11/2019,N46029,0,N54489,0,N23414,1
155129,U74955,11/13/2019,N4642,1,N19592,0,N21138,0
155392,U47812,11/10/2019,N44651,0,N61022,0,N49279,1
155464,U28390,11/10/2019,N49279,1,N61022,0,N44651,0
155513,U71628,11/12/2019,N33619,1,N50675,0,N47578,0
155522,U47362,11/13/2019,N287,1,N39010,0,N64094,0
155531,U30808,11/11/2019,N23429,1,N50675,0,N33619,0
155577,U68264,11/12/2019,N58363,1,N64851,0,N63970,0
155658,U7844,11/10/2019,N61022,0,N44651,0,N49279,1
155671,U49244,11/11/2019,N8191,0,N54489,1,N46526,0
155707,U36981,11/11/2019,N35729,0,N55689,1,N51346,0
155718,U8990,11/11/2019,N23414,1,N53585,0,N55689,0
155729,U15231,11/10/2019,N57651,0,N36681,0,N49685,1
155742,U22672,11/11/2019,N53585,1,N55689,0,N23414,1
155828,U67804,11/10/2019,N61022,0,N49279,1,N21882,0
155841,U87828,11/11/2019,N46029,0,N54489,0,N23414,1
155981,U74929,11/12/2019,N27560,0,N64734,0,N64851,1
155989,U90326,11/11/2019,N55204,0,N8957,0,N55689,1
156083,U65511,11/12/2019,N50675,0,N7319,0,N33619,1
156109,U65787,11/10/2019,N57651,0,N49685,1,N36681,0
156114,U8930,11/10/2019,N49279,1,N61022,0,N44651,0
156171,U79683,11/11/2019,N13930,0,N55689,0,N23414,1
156174,U69831,11/13/2019,N51048,0,N4642,0,N56214,1
156210,U61069,11/11/2019,N45270,0,N55689,1,N55204,0
156233,U58699,11/11/2019,N2869,0,N5091,0,N54489,1
156278,U75554,11/9/2019 ,N59852,0,N52000,0,N27845,1
156349,U12506,11/9/2019 ,N36752,0,N1034,1,N47020,0
156367,U72604,11/13/2019,N23184,0,N51048,0,N53848,1
156406,U71144,11/11/2019,N53585,1,N55689,0,N55204,0
156443,U17628,11/10/2019,N61022,0,N44651,0,N49279,1
156576,U82380,11/12/2019,N63970,1,N7319,0,N62360,0
156601,U28305,11/11/2019,N53585,1,N52622,0,N55204,0
156667,U18597,11/13/2019,N48063,0,N35170,1,N47061,0
